Date,Mode,Count
12/22/2023,LIRR,231036
12/22/2023,Bus,1110555
12/22/2023,BT,979372
12/21/2023,AAR,31713
12/21/2023,Subway,3675448
12/21/2023,SIR,6860
12/21/2023,MNR,199411
12/21/2023,LIRR,229252
12/21/2023,Bus,1200899
12/21/2023,BT,976632
12/20/2023,BT,964384
12/20/2023,Subway,3838407
12/20/2023,SIR,7363
12/20/2023,MNR,206420
12/20/2023,LIRR,236060
12/20/2023,Bus,1245547
12/20/2023,AAR,33205
12/19/2023,SIR,7555
12/19/2023,Subway,3912934
12/19/2023,MNR,213625
12/19/2023,LIRR,244031
12/19/2023,Bus,1275002
12/19/2023,BT,946648
12/19/2023,AAR,32542
12/18/2023,AAR,28309
12/18/2023,Subway,3314782
12/18/2023,SIR,5381
12/18/2023,MNR,174850
12/18/2023,LIRR,201289
12/18/2023,Bus,1082334
12/18/2023,BT,809201
12/17/2023,BT,809015
12/17/2023,Subway,1954707
12/17/2023,SIR,1787
12/17/2023,MNR,88502
12/17/2023,LIRR,96415
12/17/2023,Bus,569005
12/17/2023,AAR,18445
12/16/2023,Bus,814457
12/16/2023,Subway,2866544
12/16/2023,AAR,20483
12/16/2023,SIR,3085
12/16/2023,MNR,149013
12/16/2023,LIRR,149340
12/16/2023,BT,972314
12/15/2023,AAR,32517
12/15/2023,Subway,3845234
12/15/2023,SIR,6540
12/15/2023,MNR,208572
12/15/2023,LIRR,235800
12/15/2023,Bus,1246465
12/15/2023,BT,1011336
12/14/2023,AAR,33406
12/14/2023,Subway,4122091
12/14/2023,SIR,7414
12/14/2023,MNR,213415
12/14/2023,LIRR,236516
12/14/2023,Bus,1296909
12/14/2023,BT,988876
12/13/2023,BT,959767
12/13/2023,Subway,4067457
12/13/2023,SIR,7859
12/13/2023,MNR,215546
12/13/2023,LIRR,238451
12/13/2023,Bus,1314167
12/13/2023,AAR,34323
12/12/2023,BT,935591
12/12/2023,Subway,4051574
12/12/2023,SIR,7655
12/12/2023,MNR,219393
12/12/2023,LIRR,236348
12/12/2023,Bus,1309303
12/12/2023,AAR,33458
12/11/2023,MNR,191110
12/11/2023,Subway,3642743
12/11/2023,SIR,6949
12/11/2023,LIRR,219022
12/11/2023,Bus,1213923
12/11/2023,BT,894318
12/11/2023,AAR,29271
12/10/2023,AAR,17542
12/10/2023,Subway,1838048
12/10/2023,SIR,1648
12/10/2023,MNR,82225
12/10/2023,LIRR,90884
12/10/2023,Bus,539117
12/10/2023,BT,779314
12/09/2023,BT,944411
12/09/2023,Subway,2922085
12/09/2023,SIR,3181
12/09/2023,MNR,147745
12/09/2023,LIRR,156237
12/09/2023,Bus,828894
12/09/2023,AAR,20580
12/08/2023,Bus,1261796
12/08/2023,Subway,3863961
12/08/2023,SIR,6435
12/08/2023,AAR,31875
12/08/2023,MNR,198539
12/08/2023,LIRR,225208
12/08/2023,BT,972091
12/07/2023,MNR,204586
12/07/2023,Subway,4088438
12/07/2023,SIR,7424
12/07/2023,LIRR,231114
12/07/2023,Bus,1314833
12/07/2023,BT,960536
12/07/2023,AAR,32511
12/06/2023,AAR,33502
12/06/2023,Subway,4116059
12/06/2023,SIR,7951
12/06/2023,MNR,211076
12/06/2023,LIRR,230920
12/06/2023,Bus,1350594
12/06/2023,BT,936802
12/05/2023,BT,914419
12/05/2023,Subway,3991835
12/05/2023,SIR,7964
12/05/2023,MNR,224065
12/05/2023,LIRR,243329
12/05/2023,Bus,1346216
12/05/2023,AAR,33235
12/04/2023,SIR,7559
12/04/2023,Subway,3709458
12/04/2023,MNR,201080
12/04/2023,LIRR,223257
12/04/2023,Bus,1312507
12/04/2023,BT,900224
12/04/2023,AAR,30841
12/03/2023,AAR,18450
12/03/2023,Subway,1827959
12/03/2023,SIR,1633
12/03/2023,MNR,76999
12/03/2023,LIRR,87340
12/03/2023,Bus,553618
12/03/2023,BT,778118
12/02/2023,BT,903346
12/02/2023,Subway,2748170
12/02/2023,SIR,2618
12/02/2023,MNR,125483
12/02/2023,LIRR,126374
12/02/2023,Bus,826725
12/02/2023,AAR,19675
12/01/2023,Bus,1226677
12/01/2023,Subway,3723171
12/01/2023,AAR,31284
12/01/2023,SIR,6432
12/01/2023,MNR,164628
12/01/2023,LIRR,185151
12/01/2023,BT,947287
11/30/2023,AAR,32650
11/30/2023,Subway,4072271
11/30/2023,SIR,7737
11/30/2023,MNR,210592
11/30/2023,LIRR,236142
11/30/2023,Bus,1340370
11/30/2023,BT,945909
11/29/2023,AAR,32809
11/29/2023,Subway,4032882
11/29/2023,SIR,7851
11/29/2023,MNR,212929
11/29/2023,LIRR,234738
11/29/2023,Bus,1268990
11/29/2023,BT,915384
11/28/2023,BT,914381
11/28/2023,Subway,3916476
11/28/2023,SIR,7835
11/28/2023,MNR,216450
11/28/2023,LIRR,234794
11/28/2023,Bus,1279327
11/28/2023,AAR,31716
11/27/2023,BT,921303
11/27/2023,Subway,3523494
11/27/2023,SIR,7294
11/27/2023,MNR,200017
11/27/2023,LIRR,228127
11/27/2023,Bus,1253990
11/27/2023,AAR,29418
11/26/2023,MNR,95729
11/26/2023,Subway,1686490
11/26/2023,SIR,1834
11/26/2023,LIRR,101486
11/26/2023,Bus,566395
11/26/2023,BT,864505
11/26/2023,AAR,16900
11/25/2023,AAR,14245
11/25/2023,Subway,2123590
11/25/2023,SIR,2454
11/25/2023,MNR,117682
11/25/2023,LIRR,124716
11/25/2023,Bus,696466
11/25/2023,BT,866561
11/24/2023,BT,818916
11/24/2023,Subway,2457591
11/24/2023,SIR,3718
11/24/2023,MNR,197178
11/24/2023,LIRR,215833
11/24/2023,Bus,807221
11/24/2023,AAR,15381
11/23/2023,LIRR,116969
11/23/2023,Subway,1628385
11/23/2023,SIR,2257
11/23/2023,BT,898291
11/23/2023,AAR,21741
11/23/2023,MNR,107690
11/23/2023,Bus,471662
11/22/2023,MNR,220030
11/22/2023,Subway,3378351
11/22/2023,SIR,6524
11/22/2023,LIRR,254968
11/22/2023,Bus,1160847
11/22/2023,BT,985528
11/22/2023,AAR,28409
11/21/2023,AAR,32139
11/21/2023,Subway,3774952
11/21/2023,SIR,7467
11/21/2023,MNR,213162
11/21/2023,LIRR,236079
11/21/2023,Bus,1254277
11/21/2023,BT,977248
11/20/2023,BT,925548
11/20/2023,Subway,3647283
11/20/2023,SIR,7426
11/20/2023,MNR,203599
11/20/2023,LIRR,228502
11/20/2023,Bus,1300978
11/20/2023,AAR,30889
11/19/2023,SIR,2058
11/19/2023,Subway,1943926
11/19/2023,MNR,100924
11/19/2023,LIRR,100792
11/19/2023,Bus,657965
11/19/2023,BT,867625
11/19/2023,AAR,19835
11/18/2023,AAR,19452
11/18/2023,Subway,2477547
11/18/2023,SIR,2630
11/18/2023,MNR,120273
11/18/2023,LIRR,124053
11/18/2023,Bus,831053
11/18/2023,BT,946515
11/17/2023,BT,999520
11/17/2023,Subway,3741391
11/17/2023,SIR,6792
11/17/2023,MNR,201231
11/17/2023,LIRR,227909
11/17/2023,Bus,1303240
11/17/2023,AAR,31496
11/16/2023,Bus,1391273
11/16/2023,Subway,4048862
11/16/2023,AAR,34102
11/16/2023,SIR,8010
11/16/2023,MNR,207671
11/16/2023,LIRR,235070
11/16/2023,BT,978274
11/15/2023,MNR,214486
11/15/2023,Subway,4036442
11/15/2023,SIR,8322
11/15/2023,LIRR,235718
11/15/2023,Bus,1389217
11/15/2023,BT,941983
11/15/2023,AAR,34166
11/14/2023,AAR,33027
11/14/2023,Subway,3991767
11/14/2023,SIR,8271
11/14/2023,MNR,214218
11/14/2023,LIRR,235487
11/14/2023,Bus,1382768
11/14/2023,BT,921728
11/13/2023,BT,907109
11/13/2023,Subway,3597029
11/13/2023,SIR,7353
11/13/2023,MNR,194691
11/13/2023,LIRR,225204
11/13/2023,Bus,1320693
11/13/2023,AAR,30479
11/12/2023,SIR,1958
11/12/2023,Subway,1947270
11/12/2023,MNR,91623
11/12/2023,LIRR,99171
11/12/2023,Bus,642431
11/12/2023,BT,891716
11/12/2023,AAR,19187
11/11/2023,AAR,18654
11/11/2023,Subway,2588540
11/11/2023,SIR,2712
11/11/2023,MNR,118398
11/11/2023,LIRR,122170
11/11/2023,Bus,817146
11/11/2023,BT,939492
11/10/2023,BT,974996
11/10/2023,Subway,3611367
11/10/2023,SIR,5596
11/10/2023,MNR,200669
11/10/2023,LIRR,224512
11/10/2023,Bus,1250528
11/10/2023,AAR,25506
11/09/2023,LIRR,235844
11/09/2023,Subway,4020939
11/09/2023,BT,980310
11/09/2023,SIR,7929
11/09/2023,AAR,32982
11/09/2023,MNR,210130
11/09/2023,Bus,1376822
11/08/2023,AAR,33515
11/08/2023,Subway,4066029
11/08/2023,SIR,8306
11/08/2023,MNR,213738
11/08/2023,LIRR,238727
11/08/2023,Bus,1401268
11/08/2023,BT,937630
11/07/2023,AAR,30843
11/07/2023,Subway,3655078
11/07/2023,SIR,6785
11/07/2023,MNR,215344
11/07/2023,LIRR,238656
11/07/2023,Bus,1270763
11/07/2023,BT,891546
11/06/2023,BT,923453
11/06/2023,Subway,3686141
11/06/2023,SIR,7474
11/06/2023,MNR,198934
11/06/2023,LIRR,225898
11/06/2023,Bus,1349481
11/06/2023,AAR,30167
11/05/2023,SIR,3407
11/05/2023,Subway,2310457
11/05/2023,MNR,109891
11/05/2023,LIRR,109258
11/05/2023,Bus,614666
11/05/2023,BT,791269
11/05/2023,AAR,16889
11/04/2023,AAR,19920
11/04/2023,Subway,2588115
11/04/2023,SIR,2582
11/04/2023,MNR,123922
11/04/2023,LIRR,122433
11/04/2023,Bus,832986
11/04/2023,BT,945189
11/03/2023,BT,980512
11/03/2023,Subway,3808235
11/03/2023,SIR,6755
11/03/2023,MNR,193580
11/03/2023,LIRR,218703
11/03/2023,Bus,1307247
11/03/2023,AAR,31816
11/02/2023,Bus,1380510
11/02/2023,Subway,4082807
11/02/2023,AAR,32242
11/02/2023,SIR,7997
11/02/2023,MNR,206350
11/02/2023,LIRR,231370
11/02/2023,BT,953269
11/01/2023,AAR,32374
11/01/2023,Subway,4043524
11/01/2023,SIR,8010
11/01/2023,MNR,208249
11/01/2023,LIRR,226067
11/01/2023,Bus,1369637
11/01/2023,BT,927384
10/31/2023,AAR,30712
10/31/2023,Subway,4016482
10/31/2023,SIR,7789
10/31/2023,MNR,203951
10/31/2023,LIRR,224816
10/31/2023,Bus,1334020
10/31/2023,BT,873724
10/30/2023,BT,893690
10/30/2023,Subway,3623778
10/30/2023,SIR,7287
10/30/2023,MNR,197550
10/30/2023,LIRR,225140
10/30/2023,Bus,1314380
10/30/2023,AAR,29075
10/29/2023,BT,871500
10/29/2023,Subway,1834459
10/29/2023,SIR,1766
10/29/2023,MNR,80705
10/29/2023,LIRR,86843
10/29/2023,Bus,589929
10/29/2023,AAR,18145
10/28/2023,MNR,139276
10/28/2023,Subway,2743759
10/28/2023,SIR,2995
10/28/2023,LIRR,124172
10/28/2023,Bus,874941
10/28/2023,BT,1019478
10/28/2023,AAR,20126
10/27/2023,AAR,31164
10/27/2023,Subway,3853546
10/27/2023,SIR,6705
10/27/2023,MNR,203068
10/27/2023,LIRR,229895
10/27/2023,Bus,1348576
10/27/2023,BT,1027312
10/26/2023,BT,985290
10/26/2023,Subway,4142420
10/26/2023,SIR,8147
10/26/2023,MNR,215171
10/26/2023,LIRR,242021
10/26/2023,Bus,1431016
10/26/2023,AAR,32549
10/25/2023,Bus,1443766
10/25/2023,Subway,4120011
10/25/2023,SIR,8368
10/25/2023,AAR,32821
10/25/2023,MNR,217420
10/25/2023,LIRR,237292
10/25/2023,BT,947018
10/24/2023,AAR,31757
10/24/2023,Subway,4040571
10/24/2023,SIR,8176
10/24/2023,MNR,218201
10/24/2023,LIRR,241544
10/24/2023,Bus,1431006
10/24/2023,BT,932897
10/23/2023,AAR,29261
10/23/2023,Subway,3667240
10/23/2023,SIR,7615
10/23/2023,MNR,199199
10/23/2023,LIRR,221569
10/23/2023,Bus,1375311
10/23/2023,BT,925334
10/22/2023,BT,928307
10/22/2023,Subway,1983271
10/22/2023,SIR,2021
10/22/2023,MNR,93659
10/22/2023,LIRR,98471
10/22/2023,Bus,678536
10/22/2023,AAR,18954
10/21/2023,SIR,2464
10/21/2023,Subway,2438387
10/21/2023,MNR,101963
10/21/2023,LIRR,113139
10/21/2023,Bus,793917
10/21/2023,BT,907106
10/21/2023,AAR,17530
10/20/2023,AAR,29766
10/20/2023,Subway,3616336
10/20/2023,SIR,6272
10/20/2023,MNR,192383
10/20/2023,LIRR,222385
10/20/2023,Bus,1232782
10/20/2023,BT,961759
10/19/2023,BT,986310
10/19/2023,Subway,4121563
10/19/2023,SIR,8148
10/19/2023,MNR,212946
10/19/2023,LIRR,234999
10/19/2023,Bus,1440111
10/19/2023,AAR,32909
10/18/2023,Bus,1440292
10/18/2023,Subway,4074460
10/18/2023,AAR,33615
10/18/2023,SIR,8356
10/18/2023,MNR,213952
10/18/2023,LIRR,236072
10/18/2023,BT,948559
10/17/2023,AAR,31921
10/17/2023,Subway,4021342
10/17/2023,SIR,8354
10/17/2023,MNR,222110
10/17/2023,LIRR,243917
10/17/2023,Bus,1439468
10/17/2023,BT,944335
10/16/2023,AAR,29453
10/16/2023,Subway,3661144
10/16/2023,SIR,7735
10/16/2023,MNR,203627
10/16/2023,LIRR,228147
10/16/2023,Bus,1381665
10/16/2023,BT,925864
10/15/2023,BT,911179
10/15/2023,Subway,2013096
10/15/2023,SIR,2148
10/15/2023,MNR,100633
10/15/2023,LIRR,102493
10/15/2023,Bus,689581
10/15/2023,AAR,18455
10/14/2023,BT,873287
10/14/2023,Subway,2219786
10/14/2023,SIR,2298
10/14/2023,MNR,96158
10/14/2023,LIRR,110177
10/14/2023,Bus,717223
10/14/2023,AAR,17155
10/13/2023,MNR,193658
10/13/2023,Subway,3560964
10/13/2023,SIR,6429
10/13/2023,LIRR,226873
10/13/2023,Bus,1322576
10/13/2023,BT,1002148
10/13/2023,AAR,31134
10/12/2023,AAR,32865
10/12/2023,Subway,4104598
10/12/2023,SIR,8255
10/12/2023,MNR,215284
10/12/2023,LIRR,248974
10/12/2023,Bus,1436967
10/12/2023,BT,988904
10/11/2023,BT,950384
10/11/2023,Subway,4056504
10/11/2023,SIR,8630
10/11/2023,MNR,214437
10/11/2023,LIRR,236033
10/11/2023,Bus,1451764
10/11/2023,AAR,33382
10/10/2023,Bus,1423532
10/10/2023,Subway,3954925
10/10/2023,SIR,8356
10/10/2023,AAR,31970
10/10/2023,MNR,220445
10/10/2023,LIRR,239967
10/10/2023,BT,935467
10/09/2023,MNR,189567
10/09/2023,Subway,2833654
10/09/2023,SIR,4576
10/09/2023,LIRR,206491
10/09/2023,Bus,1023375
10/09/2023,BT,905490
10/09/2023,AAR,21655
10/08/2023,AAR,18471
10/08/2023,Subway,2044534
10/08/2023,SIR,2722
10/08/2023,MNR,105952
10/08/2023,LIRR,98315
10/08/2023,Bus,654443
10/08/2023,BT,896319
10/07/2023,BT,842763
10/07/2023,Subway,2199478
10/07/2023,SIR,2010
10/07/2023,MNR,95026
10/07/2023,LIRR,105975
10/07/2023,Bus,720734
10/07/2023,AAR,16919
10/06/2023,SIR,6284
10/06/2023,Subway,3639729
10/06/2023,MNR,193065
10/06/2023,LIRR,225040
10/06/2023,Bus,1325428
10/06/2023,BT,1000568
10/06/2023,AAR,30643
10/05/2023,AAR,32414
10/05/2023,Subway,4030304
10/05/2023,SIR,7814
10/05/2023,MNR,207356
10/05/2023,LIRR,233470
10/05/2023,Bus,1457151
10/05/2023,BT,973371
10/04/2023,BT,949285
10/04/2023,Subway,4026878
10/04/2023,SIR,7928
10/04/2023,MNR,209399
10/04/2023,LIRR,231999
10/04/2023,Bus,1467384
10/04/2023,AAR,33186
10/03/2023,Bus,1471939
10/03/2023,Subway,4008201
10/03/2023,AAR,32295
10/03/2023,SIR,7953
10/03/2023,MNR,214111
10/03/2023,LIRR,235305
10/03/2023,BT,937269
10/02/2023,AAR,28672
10/02/2023,Subway,3649389
10/02/2023,SIR,7289
10/02/2023,MNR,183892
10/02/2023,LIRR,208901
10/02/2023,Bus,1390842
10/02/2023,BT,931216
10/01/2023,AAR,18586
10/01/2023,Subway,1995361
10/01/2023,SIR,1984
10/01/2023,MNR,92724
10/01/2023,LIRR,94222
10/01/2023,Bus,669243
10/01/2023,BT,898064
09/30/2023,BT,864863
09/30/2023,Subway,2205573
09/30/2023,SIR,1936
09/30/2023,MNR,100703
09/30/2023,LIRR,104842
09/30/2023,Bus,789587
09/30/2023,AAR,16536
09/29/2023,BT,826445
09/29/2023,Subway,2467295
09/29/2023,SIR,5183
09/29/2023,MNR,128570
09/29/2023,LIRR,188008
09/29/2023,Bus,1053306
09/29/2023,AAR,29054
09/28/2023,MNR,201304
09/28/2023,Subway,4051444
09/28/2023,SIR,7587
09/28/2023,LIRR,227819
09/28/2023,Bus,1433729
09/28/2023,BT,965165
09/28/2023,AAR,31804
09/27/2023,AAR,32758
09/27/2023,Subway,4074930
09/27/2023,SIR,7877
09/27/2023,MNR,212978
09/27/2023,LIRR,232823
09/27/2023,Bus,1463309
09/27/2023,BT,943929
09/26/2023,BT,909652
09/26/2023,Subway,3946624
09/26/2023,SIR,7655
09/26/2023,MNR,214987
09/26/2023,LIRR,235620
09/26/2023,Bus,1393963
09/26/2023,AAR,30558
09/25/2023,MNR,175651
09/25/2023,Subway,2885921
09/25/2023,SIR,5320
09/25/2023,Bus,1035021
09/25/2023,BT,812779
09/25/2023,AAR,24609
09/25/2023,LIRR,194611
09/24/2023,AAR,15255
09/24/2023,Subway,1701656
09/24/2023,SIR,1863
09/24/2023,MNR,75103
09/24/2023,LIRR,83669
09/24/2023,Bus,562224
09/24/2023,BT,742634
09/23/2023,AAR,15680
09/23/2023,Subway,2116140
09/23/2023,SIR,2012
09/23/2023,MNR,86985
09/23/2023,LIRR,96073
09/23/2023,Bus,682092
09/23/2023,BT,803480
09/22/2023,BT,1020253
09/22/2023,Subway,3840412
09/22/2023,SIR,7175
09/22/2023,MNR,194197
09/22/2023,LIRR,223821
09/22/2023,Bus,1403811
09/22/2023,AAR,30086
09/21/2023,SIR,8554
09/21/2023,Subway,4139288
09/21/2023,MNR,211375
09/21/2023,LIRR,232409
09/21/2023,Bus,1478606
09/21/2023,BT,978561
09/21/2023,AAR,31455
09/20/2023,AAR,32181
09/20/2023,Subway,4179861
09/20/2023,SIR,8671
09/20/2023,MNR,219540
09/20/2023,LIRR,242203
09/20/2023,Bus,1478618
09/20/2023,BT,958671
09/19/2023,BT,934708
09/19/2023,Subway,4140301
09/19/2023,SIR,8652
09/19/2023,MNR,224426
09/19/2023,LIRR,241135
09/19/2023,Bus,1480863
09/19/2023,AAR,31109
09/18/2023,Bus,1294777
09/18/2023,Subway,3539047
09/18/2023,AAR,28341
09/18/2023,SIR,7010
09/18/2023,MNR,192103
09/18/2023,LIRR,215151
09/18/2023,BT,876621
09/17/2023,MNR,96229
09/17/2023,Subway,1988003
09/17/2023,SIR,2197
09/17/2023,LIRR,107302
09/17/2023,Bus,666392
09/17/2023,BT,902993
09/17/2023,AAR,18330
09/16/2023,AAR,18923
09/16/2023,Subway,2446139
09/16/2023,SIR,2864
09/16/2023,MNR,115065
09/16/2023,LIRR,117997
09/16/2023,Bus,881354
09/16/2023,BT,972924
09/15/2023,BT,1022344
09/15/2023,Subway,3694845
09/15/2023,SIR,6429
09/15/2023,MNR,192398
09/15/2023,LIRR,225904
09/15/2023,Bus,1398937
09/15/2023,AAR,30957
09/14/2023,SIR,7847
09/14/2023,Subway,4045169
09/14/2023,MNR,206374
09/14/2023,LIRR,232039
09/14/2023,Bus,1517040
09/14/2023,BT,989072
09/14/2023,AAR,32717
09/13/2023,AAR,31900
09/13/2023,Subway,3938516
09/13/2023,SIR,7787
09/13/2023,MNR,210001
09/13/2023,LIRR,229765
09/13/2023,Bus,1482320
09/13/2023,BT,936338
09/12/2023,BT,955533
09/12/2023,Subway,4014480
09/12/2023,SIR,8031
09/12/2023,MNR,221092
09/12/2023,LIRR,241196
09/12/2023,Bus,1519571
09/12/2023,AAR,31779
09/11/2023,LIRR,213280
09/11/2023,Subway,3596538
09/11/2023,BT,911493
09/11/2023,SIR,7182
09/11/2023,AAR,29057
09/11/2023,MNR,191592
09/11/2023,Bus,1400268
09/10/2023,AAR,17916
09/10/2023,Subway,1822230
09/10/2023,SIR,1623
09/10/2023,MNR,81850
09/10/2023,LIRR,96835
09/10/2023,Bus,626222
09/10/2023,BT,870988
09/09/2023,AAR,17897
09/09/2023,Subway,2425515
09/09/2023,SIR,2575
09/09/2023,MNR,102373
09/09/2023,LIRR,125177
09/09/2023,Bus,840378
09/09/2023,BT,953082
09/08/2023,BT,1015782
09/08/2023,Subway,3609701
09/08/2023,SIR,6257
09/08/2023,MNR,183785
09/08/2023,LIRR,225125
09/08/2023,Bus,1365283
09/08/2023,AAR,30083
09/07/2023,SIR,7044
09/07/2023,Subway,3867746
09/07/2023,MNR,206910
09/07/2023,LIRR,226937
09/07/2023,Bus,1441437
09/07/2023,BT,981360
09/07/2023,AAR,31704
09/06/2023,AAR,32290
09/06/2023,Subway,3712071
09/06/2023,SIR,6909
09/06/2023,MNR,211126
09/06/2023,LIRR,238477
09/06/2023,Bus,1395521
09/06/2023,BT,963978
09/05/2023,BT,969997
09/05/2023,Subway,3483755
09/05/2023,SIR,6739
09/05/2023,MNR,218899
09/05/2023,LIRR,239334
09/05/2023,Bus,1349438
09/05/2023,AAR,29869
09/04/2023,Bus,686326
09/04/2023,Subway,1879819
09/04/2023,AAR,12292
09/04/2023,SIR,2188
09/04/2023,MNR,87538
09/04/2023,LIRR,114475
09/04/2023,BT,856049
09/03/2023,AAR,19598
09/03/2023,Subway,2013506
09/03/2023,SIR,2185
09/03/2023,MNR,90729
09/03/2023,LIRR,119566
09/03/2023,Bus,692079
09/03/2023,BT,939811
09/02/2023,AAR,18536
09/02/2023,Subway,2307416
09/02/2023,SIR,2633
09/02/2023,MNR,107230
09/02/2023,LIRR,132551
09/02/2023,Bus,842591
09/02/2023,BT,939962
09/01/2023,BT,1025352
09/01/2023,Subway,3196284
09/01/2023,SIR,5372
09/01/2023,MNR,152974
09/01/2023,LIRR,202450
09/01/2023,Bus,1225370
09/01/2023,AAR,28920
08/31/2023,BT,1017088
08/31/2023,Subway,3450532
08/31/2023,SIR,6537
08/31/2023,MNR,176676
08/31/2023,LIRR,229477
08/31/2023,Bus,1315113
08/31/2023,AAR,29312
08/30/2023,MNR,180304
08/30/2023,Subway,3462970
08/30/2023,SIR,6639
08/30/2023,LIRR,230912
08/30/2023,Bus,1267435
08/30/2023,BT,959898
08/30/2023,AAR,29450
08/29/2023,AAR,28250
08/29/2023,Subway,3401088
08/29/2023,SIR,6677
08/29/2023,MNR,189077
08/29/2023,LIRR,235092
08/29/2023,Bus,1284953
08/29/2023,BT,930248
08/28/2023,BT,932328
08/28/2023,Subway,3121505
08/28/2023,SIR,6179
08/28/2023,MNR,170897
08/28/2023,LIRR,215843
08/28/2023,Bus,1240688
08/28/2023,AAR,26613
08/27/2023,Bus,702984
08/27/2023,Subway,1909806
08/27/2023,SIR,2088
08/27/2023,AAR,18022
08/27/2023,MNR,85878
08/27/2023,LIRR,106913
08/27/2023,BT,943519
08/26/2023,AAR,18024
08/26/2023,Subway,2281885
08/26/2023,SIR,2700
08/26/2023,MNR,100194
08/26/2023,LIRR,122930
08/26/2023,Bus,844428
08/26/2023,BT,954892
08/25/2023,AAR,26511
08/25/2023,Subway,3034255
08/25/2023,SIR,4891
08/25/2023,MNR,153854
08/25/2023,LIRR,191119
08/25/2023,Bus,1143010
08/25/2023,BT,953126
08/24/2023,BT,958830
08/24/2023,Subway,3297927
08/24/2023,SIR,6191
08/24/2023,MNR,176827
08/24/2023,LIRR,204439
08/24/2023,Bus,1201155
08/24/2023,AAR,28689
08/23/2023,SIR,6566
08/23/2023,Subway,3412842
08/23/2023,MNR,192053
08/23/2023,LIRR,215258
08/23/2023,Bus,1272485
08/23/2023,BT,954470
08/23/2023,AAR,30187
08/22/2023,AAR,28913
08/22/2023,Subway,3352769
08/22/2023,SIR,6463
08/22/2023,MNR,194321
08/22/2023,LIRR,213724
08/22/2023,Bus,1263459
08/22/2023,BT,928605
08/21/2023,BT,929844
08/21/2023,Subway,2971166
08/21/2023,SIR,5857
08/21/2023,MNR,170102
08/21/2023,LIRR,198534
08/21/2023,Bus,1199440
08/21/2023,AAR,26325
08/20/2023,Bus,689829
08/20/2023,Subway,1870625
08/20/2023,AAR,18004
08/20/2023,SIR,2065
08/20/2023,MNR,94332
08/20/2023,LIRR,101351
08/20/2023,BT,958807
08/19/2023,AAR,19246
08/19/2023,Subway,2358962
08/19/2023,SIR,2665
08/19/2023,MNR,124069
08/19/2023,LIRR,144076
08/19/2023,Bus,856814
08/19/2023,BT,983353
08/18/2023,AAR,27468
08/18/2023,Subway,3182516
08/18/2023,SIR,5361
08/18/2023,MNR,174410
08/18/2023,LIRR,208639
08/18/2023,Bus,1208502
08/18/2023,BT,999976
08/17/2023,BT,975018
08/17/2023,Subway,3385056
08/17/2023,SIR,6360
08/17/2023,MNR,180631
08/17/2023,LIRR,212321
08/17/2023,Bus,1275993
08/17/2023,AAR,30045
08/16/2023,BT,956351
08/16/2023,Subway,3447648
08/16/2023,SIR,6652
08/16/2023,MNR,190267
08/16/2023,LIRR,217398
08/16/2023,Bus,1300953
08/16/2023,AAR,30763
08/15/2023,MNR,187441
08/15/2023,Subway,3385996
08/15/2023,SIR,6680
08/15/2023,LIRR,212116
08/15/2023,Bus,1273782
08/15/2023,BT,924053
08/15/2023,AAR,29122
08/14/2023,AAR,27185
08/14/2023,Subway,3092801
08/14/2023,SIR,6051
08/14/2023,MNR,168873
08/14/2023,LIRR,201352
08/14/2023,Bus,1246445
08/14/2023,BT,939920
08/13/2023,BT,965362
08/13/2023,Subway,1953558
08/13/2023,SIR,2196
08/13/2023,MNR,93730
08/13/2023,LIRR,112932
08/13/2023,Bus,690541
08/13/2023,AAR,18071
08/12/2023,Bus,844749
08/12/2023,Subway,2366787
08/12/2023,SIR,2835
08/12/2023,AAR,18390
08/12/2023,MNR,109269
08/12/2023,LIRR,131586
08/12/2023,BT,970527
08/11/2023,MNR,171116
08/11/2023,Subway,3311714
08/11/2023,SIR,6119
08/11/2023,LIRR,206947
08/11/2023,Bus,1275618
08/11/2023,BT,1018825
08/11/2023,AAR,29109
08/10/2023,AAR,29758
08/10/2023,Subway,3429304
08/10/2023,SIR,6333
08/10/2023,MNR,178768
08/10/2023,LIRR,208782
08/10/2023,Bus,1262073
08/10/2023,BT,956875
08/09/2023,BT,960119
08/09/2023,Subway,3613062
08/09/2023,SIR,6858
08/09/2023,MNR,192028
08/09/2023,LIRR,224241
08/09/2023,Bus,1369095
08/09/2023,AAR,30849
08/08/2023,SIR,7035
08/08/2023,Subway,3510047
08/08/2023,MNR,193867
08/08/2023,LIRR,218555
08/08/2023,Bus,1339073
08/08/2023,BT,933802
08/08/2023,AAR,29435
08/07/2023,AAR,27174
08/07/2023,Subway,3041001
08/07/2023,SIR,5884
08/07/2023,MNR,163799
08/07/2023,LIRR,191530
08/07/2023,Bus,1208443
08/07/2023,BT,901342
08/06/2023,BT,956499
08/06/2023,Subway,1910841
08/06/2023,SIR,2171
08/06/2023,MNR,96010
08/06/2023,LIRR,107399
08/06/2023,Bus,715130
08/06/2023,AAR,18805
08/05/2023,Bus,879423
08/05/2023,Subway,2364364
08/05/2023,AAR,18835
08/05/2023,SIR,2838
08/05/2023,MNR,114660
08/05/2023,LIRR,122596
08/05/2023,BT,969702
08/04/2023,AAR,28128
08/04/2023,Subway,3228510
08/04/2023,SIR,5593
08/04/2023,MNR,171533
08/04/2023,LIRR,193528
